demand_point_index,x_coordinate,y_coordinate,2010,2011,2012,2013,2014,2015,2016,2017,2018
736,32.5,11.5,3.119287718447574,5.32213441596853,8.154741651727623,23.966028601388853,26.083711645444005,39.51658809305536,52.41061647615414,44.94933488415957,88.40779127497125
737,33.5,11.5,3.6643829191752504,6.498556423741276,12.322177085025347,30.593805263109857,48.424201522467776,59.787202528442414,91.99471260344637,95.6561938040102,135.21433850537514
738,34.5,11.5,3.8038317598297904,7.150364764625906,11.196130054363454,40.0781629997296,60.747032083556675,81.2421820495455,125.51582234971666,134.0025307637225,162.6451218088988
739,35.5,11.5,3.1009825195325376,4.947867146709733,7.988534923285456,36.47195088689476,40.67134662833502,60.86829667956122,78.22105660613833,74.56082534538781,123.77045034872283
740,36.5,11.5,1.2795365761337585,2.4251525365303177,4.168061257501635,12.896899192225348,22.376870661950885,30.467956381611103,37.917296246197544,39.16030343573298,64.51917261946494
741,37.5,11.5,0.7185795210111523,1.5380011732356165,2.5242430535603755,6.065307776979443,11.629738100875795,19.502401569856605,25.893816551288776,37.97621781026667,43.4157120932638
742,38.5,11.5,0.5412929981349693,1.1255878200211658,1.9979787681312482,6.270227314806269,10.548042607861223,14.302294663492098,17.14100192239483,29.059678555229063,30.673983294765325
743,39.5,11.5,0.5943596500847349,1.210703290525904,2.7513088450853806,6.252998951890901,12.26807673102103,17.77591952405988,23.1516169913784,38.29633543528765,38.243660684931406
744,40.5,11.5,0.6201943727865569,1.3813170066997547,3.198793403786066,8.086820456302082,15.440106628716642,19.857232285748726,23.0067427303396,34.397327739015815,43.656257654827805
745,41.5,11.5,0.9662598039587164,1.8947080478236533,2.852371209238011,7.019699540366661,14.741892815488418,21.693715735730084,26.177726014517244,34.2480824692624,48.12148376879342
746,42.5,11.5,1.2064918803480293,2.4043349355160473,3.635852928478743,11.122399021940673,21.899332279061937,28.96051810785872,40.82867076980841,40.01461875457657,59.89777175465789
747,43.5,11.5,1.9308521225718833,4.585051641280282,6.690534351381924,37.31770187917372,67.42567401146948,88.65367280753459,124.7029972213875,157.91756092069397,153.5927271838218
748,44.5,11.5,1.0334103661121605,2.9045477510984976,3.958930867239146,11.328025168594522,21.980546144621975,23.877215029702878,35.551772463100264,36.49785568949197,56.11257003089075
749,45.5,11.5,1.3467678700256027,2.3994959461921774,4.2368582437538596,11.547293788278235,21.62929911051857,25.371439332554054,33.980982674056,31.421280075711937,57.574437346383085
750,46.5,11.5,1.2133925042051847,1.9832580386968062,3.2032246188425386,9.600530229698858,20.129991577435867,27.845348697498967,32.069315549827444,33.64218899575215,57.963774943054055
751,47.5,11.5,0.9321143070858687,1.8516557277744154,4.193350231242338,10.258675970063077,18.738682289686334,25.658954331797386,35.490761674812816,39.77768988520288,61.66795216976105
752,48.5,11.5,1.0757623648327377,1.9935835255702312,3.1712669209707443,10.22363239835903,17.634176517991314,25.848605727017482,38.04474759979331,44.451346456363325,65.80515550140507
753,49.5,11.5,1.1958310553347133,1.8517876619157367,4.835021872876662,11.218134028643188,24.42754834304826,34.99642500841374,38.99499431900049,45.02187234288274,71.91395884221754
754,50.5,11.5,0.7963913116534261,1.681424331551092,2.7603997608698316,8.05104113475892,14.961548479434894,20.08432067424219,34.80874645457237,36.16513279787166,54.52474353072696
755,51.5,11.5,0.015256419468572204,0.03183462180622261,0.07453010997409404,0.1948670000875533,0.39132894366843585,0.5924126264759135,0.6626661812774622,0.9396535141896218,1.4063021216267042
756,52.5,11.5,0.9744163054022527,1.7261758207788567,2.576109636843005,6.515243832598651,13.275685863389427,18.5668289546432,25.30258138420872,32.66729111985649,40.15597741346768
757,53.5,11.5,0.7999412288252752,1.6655113297529631,2.48394356165659,7.248558146105886,12.345839811067357,18.9493109664431,24.590532109902558,26.63623362017444,40.37159334209594
758,54.5,11.5,0.8002208125459617,1.5937340013954846,2.5647727252203847,7.070780114985862,13.29488261331915,18.59734466405026,25.5544480342459,27.595979128741313,39.73598562606145
759,55.5,11.5,1.073265053804459,2.1605114864015666,3.424843332152846,10.088715988322033,12.5905713496497,21.902625874766393,30.684942646985288,34.948620775156925,40.39032191802758
760,56.5,11.5,1.2213239919923355,2.5141874311344465,4.029928872882422,10.062470405602886,16.799903665682862,23.841938013593094,32.243461051980915,40.944701449184066,45.590549515596216
761,57.5,11.5,1.3276286114901021,2.4271263802819476,3.8789523695507784,9.22505200170562,15.482934562985136,22.79076998685277,27.05819937205111,26.53665509923603,43.84206333702233
762,58.5,11.5,1.1824703025979102,2.034330579674966,3.1979532708598066,11.191159674461634,16.45254213816499,23.813443895444525,30.413329772800328,31.888090319528445,49.55140931955508
763,59.5,11.5,1.0617359301740972,1.9796661903888249,3.313963450970332,8.32727415231505,17.43171449745093,22.836286922944133,31.18239549763507,38.78196109072781,53.887810036395365
764,60.5,11.5,0.7040068962519159,1.230955585936161,2.4434932400012386,7.70455744430325,14.800205330434416,19.249015499212312,27.259331361474917,27.89635260221332,47.321977875156996
765,61.5,11.5,0.7487348251169558,1.3937411520765395,2.7164640856689983,8.708429522181918,15.23044957561033,19.57668518785495,26.709871545787557,29.30163639071546,44.33976695063069
766,62.5,11.5,0.021307002231121475,0.04450521895533254,0.08602971990328045,0.18689031393619185,0.3472598301137439,0.5830018118685262,0.7274145994194624,0.8688723927248598,1.1484751758972978
767,63.5,11.5,0.02013446692484396,0.039099977102598014,0.08471850261930217,0.19970993286656022,0.46384474605010956,0.6184775899794214,0.7527197226593759,0.8847176199128322,1.2974710979003619
768,0.5,12.5,1.130747800764231,2.5140855280618997,3.851271064333901,10.08581626256955,15.481329879172545,21.640441311590905,29.83616452779249,30.000581120126988,45.61034540241508
769,1.5,12.5,0.5555831186567333,1.3654807833736036,2.3678813175498097,5.310129921090573,10.735921676381587,13.70839373148068,19.169565677765995,24.031589390871172,39.526042235154705
770,2.5,12.5,0.5129797323983951,0.9756865502402835,2.362483409551985,4.981688719773019,9.658200125206093,13.743837904542191,18.594326046977255,23.626094745258417,32.506444072042875
771,3.5,12.5,0.5780102251088444,1.0204644244781307,2.3395482673982477,5.861784532392396,8.993268494339038,14.327923195018796,20.606462353073994,26.79399572405301,36.09540200032763
772,4.5,12.5,0.7516035739271859,1.0785181961612555,2.1643216369342206,5.871666254325191,8.704514441536478,14.012748141122673,21.5036267076187,30.808223600253715,37.34677174910428
773,5.5,12.5,0.6409230773074583,1.051658720167401,1.9384557658915815,6.404188206661873,8.513164267578402,13.477270752174444,20.325579891619768,26.027766187960466,35.059910584456965
774,6.5,12.5,0.6872645046931817,1.0664997919162502,1.8675538787682022,5.394478709216525,8.099144146148486,12.090560084157252,18.549323020018132,24.84674829857072,26.836799786967717
775,7.5,12.5,0.5311284457242642,0.8613892792888207,1.7840520893110607,5.200776935709087,7.332178030312857,10.628286363420267,15.277314164716772,22.10550398391927,29.10113887629579
776,8.5,12.5,0.5486092237010836,0.8158710287578962,1.7444519333777182,5.614142891003836,7.785186004258158,11.746438707506856,16.04934327184168,24.473197738359506,28.008023259172436
777,9.5,12.5,0.5103944972609724,0.9293782564174449,2.2080271031431087,5.207997246530152,11.31108001825308,14.438379218633507,21.46128413696352,27.688707055199565,35.11554771431631
778,10.5,12.5,0.7670769502556046,1.254415692700459,2.537739784251179,5.588303932093463,9.443592141627024,14.661990968644963,23.45627810325644,30.914474631228863,37.306545883018295
779,11.5,12.5,0.907331443123715,1.3855590966250522,2.4629363224333334,6.967562749740768,12.730021720329752,17.198855535017792,25.37378707385723,29.99580479907324,34.94810341987467
780,12.5,12.5,1.2321128280805507,1.6446367806768296,3.705969122340389,8.27088455918448,15.087706132667751,15.844995873522805,29.133175112798565,32.43483384678572,39.98764882365928
781,13.5,12.5,0.9242017497497126,1.5819559590337073,2.301652389020931,7.850092852324491,10.897194325416294,14.340468550055135,26.537426406070143,26.890644729503048,43.23244570035904
782,14.5,12.5,0.9418829099179118,1.4701269415816476,3.2197056409611684,7.856012205446809,16.667859344440945,19.44939569543914,30.140801928297172,30.2909777294347,44.38000503926088
783,15.5,12.5,1.109705875985283,2.1246562207503867,4.3726108661179355,10.488607582977341,19.02083653086486,21.502735292791844,31.75448907734484,33.49438674689638,58.12743789286325
784,16.5,12.5,1.6850595118729772,3.0305807249282948,6.66733745925046,16.301216962528386,24.389856970379377,39.874123342218105,61.64246442725543,58.91897626574347,108.10586874641209
785,17.5,12.5,0.3516505229197514,0.5721746344489607,0.9880779177531414,2.348517671656814,4.642782906733393,6.8539310441116434,8.31704406008074,8.310614943253054,14.485184668952563
786,18.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,19.5,12.5,0.9620412435177598,1.358248852039861,2.8774250511030903,8.11080957218351,19.139403065737444,21.950073042779962,34.32834175112367,33.16382303133132,51.15800274161793
788,20.5,12.5,0.8454668439531193,1.313580783315634,2.9514141197633257,8.29751273465778,16.278381754420565,17.47805595335505,28.200604297820256,30.33980528421928,41.673652325722166
789,21.5,12.5,0.8800818255440069,1.4034404204888506,2.8860378550638908,8.07013848722064,15.116384148210244,20.279752018769074,26.74762561918274,30.905581636704227,49.36535283556336
790,22.5,12.5,0.7333875714286263,1.4133595630941105,2.097178877716747,6.752162231396101,13.228219443547038,17.757427145280186,28.54400008996492,25.893174857076247,44.56345726318003
791,23.5,12.5,0.6686983547656625,1.4045759480108997,2.502482432871463,6.496389763198529,13.038448915530243,17.437996939412443,27.6359492590145,32.52845639291894,43.199977131542916
792,24.5,12.5,0.6669324272049646,1.1889254170375108,2.158535092634569,6.5382094383819025,11.598001796935504,17.562237836116385,27.207846467093415,27.415879310468313,40.49728729441813
793,25.5,12.5,1.0189083568029478,1.4590264468995182,3.128926265272044,6.854308575444315,12.812949506812933,19.436162549661642,25.822785143389744,26.851500869604056,42.53536852053086
794,26.5,12.5,0.7820945497940853,1.4677419997249597,2.243490719889998,6.211649500244048,14.545944758828526,17.102150382965284,25.440035781107895,28.856461895624346,42.27041528152761
795,27.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,28.5,12.5,0.8776940795264055,1.6268738551054098,2.8310787373698743,7.7896205333316395,13.74417347790954,19.773215205891706,28.69279086145511,29.26005384302614,45.30359506496971
797,29.5,12.5,1.7806608767632222,3.343754201565848,5.9336883358799195,15.922628639077471,26.256990895372304,38.32836389348129,55.662240507364885,53.922988931427376,78.63673104397925
798,30.5,12.5,2.4363633625302237,3.788849320465012,5.72528724232313,20.878727870360727,22.526946916804725,33.62365517668671,45.310999458886556,41.66115860040946,71.00524728676649
799,31.5,12.5,2.8886972554681747,4.871003712330351,9.32676849230324,33.80791272324933,49.548934546769594,69.92026784284586,102.97969466741667,112.54406308968042,130.1507054609207
800,32.5,12.5,3.874412636344551,6.564353160288141,11.368954927577546,42.017893440975485,59.712896261005454,83.56129975169657,116.21665114096434,146.67766244186984,162.3437890401276
801,33.5,12.5,4.424145656038817,8.207448493887307,14.972455101346299,32.701683016288925,65.09220106829268,69.17433535608595,119.79737389500647,148.0784128591761,186.00233484688732
802,34.5,12.5,4.0108193724700225,7.409740604417393,12.684996603300045,37.440105884911986,64.08296841355013,80.71238705479502,125.52641300725281,146.19191458716887,174.0587339473964
803,35.5,12.5,3.208045686534676,5.7548510558322885,12.786731244530497,40.2776252809841,59.15221929825609,105.30955743675749,152.48460699237384,171.21673708938303,162.28899145804087
804,36.5,12.5,1.3850850220665087,2.3039516519493737,3.977707917822389,11.043653427502313,17.946872124615705,24.88362334889701,33.93649865838017,34.75459943308348,56.39300123271544
805,37.5,12.5,0.8243845656509996,1.8059457555696459,2.322264913701867,5.973612837493582,10.219229032164373,16.124033681999467,24.60145741966857,32.67545404135194,40.97879568300258
806,38.5,12.5,0.5647768637332751,1.4567176352180682,2.470723982295857,7.677760913673655,12.384399679876353,16.351818542780677,22.310928036005574,41.50582079468539,38.642102156674135
807,39.5,12.5,0.6041204852626085,1.4579025817277342,2.7555553088225766,6.197026297443212,12.192686655185588,15.87421115945629,26.15937142548701,43.02224660977883,37.530815159968306
808,40.5,12.5,0.7974958914146333,1.810903753022051,2.9263543811630495,6.6224537138365775,16.150480380349865,20.648260638766875,30.570228039614456,39.482043214370236,47.09734250358728
809,41.5,12.5,0.933512984736839,1.966081923986778,3.1884698979574084,7.187708046209459,15.25159803470849,19.654565374482992,28.932964970837862,32.38967154770722,45.523973248344824
810,42.5,12.5,1.0852713021227889,2.0185964443742312,3.786802350326023,12.09121456180397,22.293797088590168,26.87518885952686,38.39093084875023,42.006429702601295,65.20479444189928
811,43.5,12.5,1.4226642264297453,2.8083304167337646,5.250127606862263,32.815170360244316,47.236972517315685,63.588715914298675,85.86922688710399,113.03419977446354,121.98031891052644
812,44.5,12.5,1.2404383625417954,2.4347091616068153,4.083954530748191,11.573588284869018,21.495306707901076,29.53578812318107,37.47469524236481,38.97560661191871,63.75805618124557
813,45.5,12.5,1.543481301539885,3.3703153039045914,6.066316697898075,22.061207129647237,31.068847282929106,47.12494862343249,52.98145455043804,64.79885299887239,88.11744885165785
814,46.5,12.5,1.1778720993158238,1.758627634644185,2.796753759943089,8.758103679258612,17.529738598412788,24.496297427087573,30.864329874378967,32.059711689902116,48.287126685468536
815,47.5,12.5,1.089869219901888,2.024992361409526,4.313635971999813,8.94681646946631,16.369676338200318,25.19774547353488,29.297939418857734,34.63094845074338,45.84972234160012
816,48.5,12.5,0.9175981699522028,1.6606403488693784,2.8425566911721676,7.712191653060577,16.416036194390976,23.626190731173313,31.75761012985856,34.31082055140294,52.0497709071584
817,49.5,12.5,1.263898992486118,2.2036741857958893,3.5521257863941935,7.671928691655275,16.9193318156993,24.559187613555356,28.819984985760513,32.091552703932216,49.35824350927207
818,50.5,12.5,0.9662922262755701,1.8852074914421046,2.792967261853744,7.96978814390124,15.880689675514677,20.513628625054146,28.986493139364793,29.73241033994227,52.41562937034521
819,51.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,52.5,12.5,0.9958659950150515,1.6170298203176783,2.1437762939759537,6.365603542873484,12.790458160159536,19.035036025413035,25.74917471257716,29.04608603389551,46.26686317137753
821,53.5,12.5,1.2509252141738803,2.2868230694762164,3.702141285003418,8.875382494843127,21.066433447611754,29.662936417579225,38.74306736507477,40.60509669770732,69.18737806561185
822,54.5,12.5,0.7840849917166326,1.524059809837217,2.6029260713344944,7.051960206442362,13.92471787332912,18.852680259820442,26.859543952460143,29.199341062993483,43.34296331643713
823,55.5,12.5,0.9883642576099773,1.6793611945426397,2.8944896940181217,7.918277608971916,11.61422944685127,18.237381548584022,26.994783118533615,26.334974906658303,38.17164594670896
824,56.5,12.5,0.7334870824111652,1.5730068647918203,2.0957625486063254,6.357775675586138,12.995634918491692,23.14478191463634,27.35724140946158,38.74052669180196,44.266014540298876
825,57.5,12.5,0.7596373458955408,1.5533064388325148,2.299835556330474,6.384078156483497,12.195068637515844,17.812118693500747,24.033660738326713,28.00575179948831,36.022805877591765
826,58.5,12.5,1.206417117853798,2.253616980287683,3.187429799252928,8.781354892903778,14.774999729428421,21.361918397735717,25.751483573435813,24.419195086425294,41.420095863912074
827,59.5,12.5,1.435199968374213,2.6381696416250406,4.412166635068798,10.807953625044338,21.458468992404725,28.37583473034733,43.69062527176997,43.31392462289242,52.84413903321201
828,60.5,12.5,0.7895514119133081,1.3783875508994872,2.552207447130937,6.236261556846787,14.018957080386619,16.839451499192073,25.875954618894518,28.25881627342107,40.826438903762586
829,61.5,12.5,0.9497885792886063,1.837378267108162,3.302697605980184,8.208961573939016,14.55023947263652,22.439566174656807,28.246702376383485,36.29572149281546,51.70364253500537
830,62.5,12.5,0.02623152743230709,0.052330880879220755,0.10130214206932578,0.31675645180804235,0.47384654047026314,0.7679132574148791,1.2424725787902346,1.2629161568066292,1.736625713453127
831,63.5,12.5,0.02591626414710671,0.05227326706165005,0.08545727332828523,0.2877157282813092,0.4720137062364958,0.6884403995072618,0.8040093424706443,0.8881933783943129,1.4396930821480023
832,0.5,13.5,0.9450243190998376,2.291212132972125,3.899929133493714,8.310579563795308,15.834658285500122,22.63764724767723,30.87633199184307,32.93667310613068,45.11974148712755
833,1.5,13.5,0.7553351342519273,2.202986381727813,3.5049061940441315,8.23202935315371,18.73077764539069,18.764869814634046,28.49861827473763,34.8739967317514,47.58811175798148
834,2.5,13.5,0.7528579693475684,1.7627974028838873,3.405452738895068,6.864152251054624,14.42405217020851,15.863593556825553,27.351533614473002,29.96973250619226,42.39798544848045
835,3.5,13.5,0.767498948714522,1.5361395273886007,2.5659055137992,6.05933726380705,10.734584182176222,15.910570291125497,22.21519698203009,24.829918593130476,38.576856201553845
836,4.5,13.5,0.5923841137276424,1.46532879600749,1.9279936309667487,5.311445061056845,8.157241777952946,11.375856950053345,17.813516925703595,27.69919716420994,30.191313923282227
837,5.5,13.5,0.5281733667956333,1.3814048448314242,1.7908441210167345,4.900536552594224,7.0067113794953055,10.843464618856055,13.58781995889419,21.641430647378115,24.28633472948073
838,6.5,13.5,0.5383229231194203,0.9661437298561294,1.7784029401803612,5.482071019326282,7.818294322665789,10.524802823729333,14.344005785607687,22.929015932055012,27.94610203161376
839,7.5,13.5,0.19885062768739314,0.34406038124326327,0.6624277329626775,1.86885849920265,2.444001868103551,3.8854972412362074,5.679041251035643,8.648393326030403,10.162530341475835
840,8.5,13.5,0.6125093622983686,1.0757527819569173,1.915636132503408,5.857406549415949,8.076954896478794,13.872677959171783,20.147078942835954,31.668375028749203,32.6781746643038
841,9.5,13.5,0.48754644031842603,0.9867398816086086,1.9114671397666525,4.6385180871222165,7.37615995899448,11.777618807869795,16.96034472620656,25.649811339548073,27.021456662044383
842,10.5,13.5,0.706044432672471,1.0445596573390987,2.277940148981038,5.541071807188773,9.94973794731014,15.4602420409038,20.68517059227224,27.788252559812577,35.934911460283324
843,11.5,13.5,0.8669873955147012,1.2633652612384063,2.459116597637177,6.429878753586057,9.970254563049116,15.32760958940435,20.13970330039336,28.021675468141538,34.19813746725939
844,12.5,13.5,0.9588830850305108,1.2434826706571458,3.131237300358091,9.179997805408592,15.726698006555862,15.87757334733327,27.22560735971574,29.082228162354426,38.015430188386354
845,13.5,13.5,0.8289635383145679,1.465716404411236,2.3070763738036058,8.05225844039716,11.155766432261677,16.78112638957539,24.509673939154588,33.5052527661044,44.488575005659555
846,14.5,13.5,1.0624919148149246,1.6006221668831773,3.3884896288979913,8.831310468818424,16.027223146489728,19.543586557909368,28.130426928876037,28.64748399982793,47.980516048781176
847,15.5,13.5,1.3699313069654098,2.6910231439835757,5.584267070373498,14.59380743204709,23.611734998358617,33.42144902780044,38.8628469375129,42.41735412632253,68.17362833004964
848,16.5,13.5,1.3453956820401227,2.773947851615705,4.80633073499734,12.367252422909488,16.308232490531257,23.239598483225752,31.221553572150448,29.784215956299665,59.791479708371774
849,17.5,13.5,2.7800957205160852,4.383936051441781,6.198685806309764,19.507177709467,21.67227147760974,35.20636476935505,45.85923567953532,46.34107831043262,80.48785689356058
850,18.5,13.5,1.0163589279123424,1.9901716739603172,3.1164966843229807,7.833149541887603,11.465328652790896,17.45174523937372,21.986394258084772,23.543515875299594,36.79364225872468
851,19.5,13.5,0.7734434965589959,1.553123962914504,2.5259154959157573,7.164499983875038,14.162321098078133,18.103611414171795,24.871523218698396,30.288180211777703,42.83188450241845
852,20.5,13.5,0.8862902201246904,1.680407251353537,3.3945443498288745,9.96108840465534,18.474365822146552,24.035140228173123,30.915006326784063,32.97103726330931,55.8613848018434
853,21.5,13.5,1.2562676363707033,2.432173617727833,4.739496708313395,13.984858130459235,22.865509185485884,33.32901030069948,40.0016533949345,47.293625993074635,87.99864064304943
854,22.5,13.5,0.9483439419233013,1.7956485403984936,3.763478129349574,9.96388271903406,17.82210581879913,22.68557416136652,33.05678169500688,34.32639713403702,53.1855363367212
855,23.5,13.5,1.0453938880229086,1.8876138995703142,3.9185132537675296,11.292840506773194,17.279233250281848,23.452599900061383,29.30251974959397,32.20274087020184,57.24135834440729
856,24.5,13.5,0.8710266154502964,1.751904981978652,3.3986030264552864,8.523076879009638,14.515401489663038,20.427839528176353,27.801785538655068,30.431672920079148,43.492733617583475
857,25.5,13.5,0.6546277606301014,1.169835473912695,2.1126779731194776,6.232990574252465,10.736817709111598,14.164953952860612,18.7313830233385,18.540955369855215,31.73695978984955
858,26.5,13.5,0.795119672903581,1.3812319683524215,2.647291071582785,7.0265419799187585,11.747313670951462,16.48166580560619,24.878078157610407,25.338528492586892,40.06807183771225
859,27.5,13.5,1.250554720958349,2.301795897901606,3.8630615984413597,11.43984741894774,20.101134612967186,23.328591264405905,34.36197503792566,36.460958484691254,59.200410533497
860,28.5,13.5,1.4223702642999836,2.1828363282577654,4.403924768015082,12.078412921622071,19.11017054208265,29.20460669085731,39.98591234754816,39.338282236837685,65.51229833387558
861,29.5,13.5,1.3708799523421438,2.2385333827281686,3.668589275497315,11.836659508190126,17.111524239088062,25.27816589917628,31.39214374352266,32.14815303335148,48.40082222159179
862,30.5,13.5,1.1782937408732166,2.1696343185371822,3.4742461673372516,8.180903473673135,15.091130529156354,22.74774460913079,28.572268452879833,32.19204506407859,53.134996262928276
863,31.5,13.5,1.6662864324836997,3.016359117393946,3.859944436731413,18.631764126485866,23.310299339766075,34.10936227080153,46.6233651408091,37.41984450574578,74.95255294309607
864,32.5,13.5,2.308608164274335,3.920521465219789,7.2623229897529935,29.002454721261657,30.44713364102911,44.395277483107265,64.51065773287394,54.35897519108455,96.58833079421089
865,33.5,13.5,3.3829223416468857,5.528739935671228,10.476381022402187,36.2777540396559,59.83339979296681,79.79434591290807,128.5094567014121,130.60075741043593,173.6900902238382
866,34.5,13.5,3.2376650424110003,7.013472122395787,11.0115455058648,30.252230793217844,51.95666158969533,72.33331953250594,117.26533417460604,119.34824383330265,158.16568151368168
867,35.5,13.5,3.880222092549518,7.073086999949107,14.25842586166788,36.02018031541378,54.704499286539786,85.48857167599708,110.45830614120517,142.22729895193075,164.22178897872638
868,36.5,13.5,1.5236467523877733,2.644149330494791,4.150521199198801,9.411266304135642,18.941570520766295,26.022831286809147,32.773591477600164,35.17810683022346,60.02666828003453
869,37.5,13.5,0.8048572615259741,1.6823287920900836,3.002173688477624,6.640951868250945,12.61205021203751,18.07663563039949,26.19318584785866,30.483478122133373,43.8699659105797
870,38.5,13.5,0.7038727173556193,1.6867608250119581,3.3890077899716653,7.869259717996326,15.882258068212492,20.41802426683895,27.532403561238368,30.121683253230618,41.08482784916097
871,39.5,13.5,0.60008519748559,1.7044918732017376,2.4326134400872927,6.443373790927296,12.584340379545207,19.328200989766227,22.199339691934632,39.04467015876833,44.61883909783887
872,40.5,13.5,1.0185669054828181,1.8612348974314843,2.992664083664142,7.765627364315541,15.224320723203368,20.844499232016506,31.110147444816217,33.819268973200614,43.532783467640726
873,41.5,13.5,1.2705930818119988,2.3943100179621823,3.410941710610132,11.846105401848838,20.972866305257597,28.16183202578929,36.987468595525996,36.68000364998536,63.774969568353214
874,42.5,13.5,1.5858287845835979,2.790569404231872,5.382419973269776,15.872848464266387,27.92825432464994,33.33968037110998,39.65885037825213,49.590556664762154,67.83157349750256
875,43.5,13.5,1.1070495968128857,2.274347073187561,3.40319450761964,15.36311697537044,20.298628210734815,30.127002833021578,40.79135048189629,45.87279374554689,66.7771938481942
876,44.5,13.5,1.2952731136379594,2.5300679037411853,8.60387476733146,20.82089275634949,32.2478070107076,47.172431101305015,54.206605767132736,65.24769860753645,91.93391077213356
877,45.5,13.5,1.478780575018984,3.1405227969326828,6.594109583692566,30.773804356199584,33.91903406239258,52.228699079416344,73.08475316878155,92.51931422820626,94.48680257362712
878,46.5,13.5,0.8072683841562585,1.3975335619827547,2.993828209286581,8.7617831621733,16.63360083531435,22.468312084292478,28.344766099776187,30.338485271446928,53.377630208282994
879,47.5,13.5,1.1778238128734764,2.72454654539563,4.79979577156288,10.347767340958042,22.142602844358983,26.523965222840143,31.560995089606966,36.25735543691526,56.16852586024769
880,48.5,13.5,1.3254151445849565,2.2774431747476322,4.280157630438117,12.616928804303479,21.24895040752518,28.888258751355036,37.69217580135239,38.302096393372935,61.76094578488973
881,49.5,13.5,1.4621991511523216,2.877774521821933,4.861171909948207,24.344713835493536,36.408428743809175,58.33751769780301,74.91033225445629,88.68595604746677,112.92709107294546
882,50.5,13.5,1.226086652584883,2.2726760105589077,3.6551864019941838,11.359882551554124,19.692154949087108,31.518117772089404,40.13345431781558,41.51534312836067,68.38499008262038
883,51.5,13.5,0.7758187276250677,1.31742597776802,1.9910801417144137,6.804462871842811,12.21863751869654,18.47757782458516,26.29364535746925,27.87581394874498,38.58236363588107
884,52.5,13.5,1.1081023529501641,1.8888436409034726,2.768715200249438,7.572640702151777,12.262454411654177,20.900044306791663,23.884387740019367,27.19768840204459,36.6020026603307
885,53.5,13.5,1.173445013344746,2.1958379727019803,3.1683474858362466,9.178388198027188,16.433909210709036,24.401413458494986,29.509116681205768,29.110508939990957,43.81474236557915
886,54.5,13.5,0.7904761865108292,1.6207204089447225,2.3392512343724263,7.801225696821593,11.645645911506438,17.308477778027118,24.999590777024753,25.89019648566256,38.66707127745122
887,55.5,13.5,0.9136722869138152,1.7135757331296322,2.534863036649615,6.156747894944267,12.392123575933969,15.652415362504499,25.168798866663938,29.40935796166881,36.441559467338706
888,56.5,13.5,0.9680544021139911,1.8127505876863288,2.516733831237082,7.545832688510118,14.865617386848319,21.248945729939706,27.338112414115184,24.863292259411153,40.07549536843719
889,57.5,13.5,0.7566935269788138,1.3844083711803719,2.3561875543335744,7.138853177453495,13.730729828084726,20.84909160455628,27.186820463987992,28.524740453024503,37.982730299823615
890,58.5,13.5,1.2454438315854481,2.7845635610223813,4.4334947766954915,13.455464739719128,21.935460716522574,33.145638046835934,42.24585342597869,46.022909761833375,68.19083099524867
891,59.5,13.5,1.0063084170343048,1.7571571274458695,3.089445477211686,9.168641327656957,15.687749957043577,23.77866457910165,27.992585907390893,29.24865812426122,53.2417195266162
892,60.5,13.5,0.7648862894798786,1.416012433560268,2.363241918617029,7.7020713305283826,13.201837294471588,18.67474212463394,23.451922758252817,27.04461817644257,40.48297021755327
893,61.5,13.5,0.021272509722258352,0.051486049755579924,0.07323800866221389,0.19509741006900944,0.3837771577238132,0.5225312820333972,0.7418134940870831,0.9429952028774664,1.1795453463364296
894,62.5,13.5,0.019850512663978213,0.043330608835750226,0.06477420135168545,0.18835754773045302,0.38990405777002557,0.5200775581725662,0.7568055716435867,0.7932923550014822,1.1265678494687061
895,63.5,13.5,0.025420041509835487,0.04730510489967641,0.067646946916354,0.19125223493906465,0.4766835710059837,0.5797799996982791,0.7612091445977397,0.7127347996701634,1.1723458335111765
896,0.5,14.5,0.9953068788096312,2.6757059276690294,4.862121729931981,9.535362695189693,20.072150779778163,21.51058343680737,31.878166737088304,35.282662520809495,53.31811642883074
897,1.5,14.5,1.355702077364549,2.8771677432318685,5.890667913900545,13.72660184086719,19.857942664357868,27.86070492974875,33.23590919501337,36.20915638142962,55.121348663191654
898,2.5,14.5,1.2344874564634238,2.0562585000120555,3.9446632835816113,8.172970682122338,16.263145830664563,18.8290120337574,27.383349694097227,31.05539179400014,45.453520739953696
899,3.5,14.5,0.9350748138975064,1.9540420863369319,3.5082751660579605,7.914298368945878,15.835330154090425,19.072722858901546,30.545086563757312,30.4155930199003,43.4119849154718
900,4.5,14.5,0.5408677583377146,1.3895683104027663,2.208455178562758,5.329164407661101,8.489202541842541,13.40843518642062,18.795317078542027,28.045735478637937,31.02083957926684
901,5.5,14.5,0.4929719829599338,1.1473561275046014,1.7210878510087741,4.8552077299257554,6.733488987027951,12.306132465582566,15.487358530652939,24.080502775233626,27.330965534808477
